code_id,scene_id,trip_id,rater,coder_name,item_id,item_path,level_1,level_2,level_3,is_scene_level,excerpt
C000150,Brugmansia_08_S04_AB,Brugmansia_08,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000151,Brugmansia_08_S04_AB,Brugmansia_08,A,Brendan,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000152,Brugmansia_08_S04_AB,Brugmansia_08,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000153,Brugmansia_08_S04_AB,Brugmansia_08,B,Noah,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000154,Brugmansia_08_S04_AB,Brugmansia_08,B,Noah,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000155,Brugmansia_08_S05_AB,Brugmansia_08,A,Brendan,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",True,
C000156,Brugmansia_08_S05_AB,Brugmansia_08,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000157,Brugmansia_08_S05_AB,Brugmansia_08,B,Noah,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000158,Brugmansia_08_S06_AB,Brugmansia_08,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000159,Brugmansia_08_S06_AB,Brugmansia_08,A,Brendan,visual_hallucination_artefact_tool_cloth,"Visual hallucination | Artefact | Tool, cloth",Visual hallucination,Artefact,"Tool, cloth",True,
C000160,Brugmansia_08_S06_AB,Brugmansia_08,A,Brendan,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C000161,Brugmansia_08_S06_AB,Brugmansia_08,B,Noah,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000162,Brugmansia_08_S07_AB,Brugmansia_08,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000163,Brugmansia_08_S07_AB,Brugmansia_08,A,Brendan,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000164,Brugmansia_08_S07_AB,Brugmansia_08,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000165,Brugmansia_08_S07_AB,Brugmansia_08,B,Noah,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000166,Brugmansia_08_S08_AB,Brugmansia_08,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000167,Brugmansia_08_S08_AB,Brugmansia_08,A,Brendan,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000168,Brugmansia_08_S08_AB,Brugmansia_08,A,Brendan,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C000169,Brugmansia_08_S08_AB,Brugmansia_08,B,Noah,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000170,,Brugmansia_08,A,Brendan,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,still not convinced I was tripping
C000171,,Brugmansia_08,A,Brendan,amnesia,Amnesia,Amnesia,,,False,I really don't remember most of the night
C000172,,Brugmansia_08,A,Brendan,insight_metaphysical,Insight | Metaphysical,Insight,Metaphysical,,False,"I was shown many things, I just can't remember what they were"
C000173,,Brugmansia_08,B,Noah,amnesia,Amnesia,Amnesia,,,False,all chronology goes out the window; don't remember most of the night
C000174,,Brugmansia_08,B,Noah,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,False,I was beginning to realize at this point that I was totally out of my head
C000175,,Brugmansia_08,B,Noah,insight_existential,Insight | Existential,Insight,Existential,,False,sense of extreme introspection from the experience
C000176,Brugmansia_09_S01_AB,Brugmansia_09,A,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C000177,Brugmansia_09_S01_AB,Brugmansia_09,B,Noah,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C000178,Brugmansia_09_S02_AB,Brugmansia_09,A,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C000179,Brugmansia_09_S02_AB,Brugmansia_09,A,Brendan,amnesia,Amnesia,Amnesia,,,True,
C000180,Brugmansia_09_S02_AB,Brugmansia_09,B,Noah,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000181,Brugmansia_09_S02_AB,Brugmansia_09,B,Noah,visual_hallucination_animal_mammal,Visual hallucination | Animal | Mammal,Visual hallucination,Animal,Mammal,True,
C000182,Brugmansia_09_S03_A,Brugmansia_09,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000183,Brugmansia_09_S03_A,Brugmansia_09,A,Brendan,visual_hallucination_artefact_technological_device,Visual hallucination | Artefact | Technological device,Visual hallucination,Artefact,Technological device,True,
C000184,Brugmansia_09_S03_A,Brugmansia_09,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000185,Brugmansia_09_S04_AB,Brugmansia_09,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000186,Brugmansia_09_S04_AB,Brugmansia_09,A,Brendan,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000187,Brugmansia_09_S04_AB,Brugmansia_09,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000188,Brugmansia_09_S04_AB,Brugmansia_09,B,Noah,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000189,Brugmansia_09_S05_AB,Brugmansia_09,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000190,Brugmansia_09_S05_AB,Brugmansia_09,A,Brendan,visual_hallucination_artefact_other,Visual hallucination | Artefact | Other,Visual hallucination,Artefact,Other,True,
C000191,Brugmansia_09_S05_AB,Brugmansia_09,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000192,Brugmansia_09_S05_AB,Brugmansia_09,B,Noah,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,True,
C000193,,Brugmansia_09,B,Noah,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,when I talked to people they said they had no idea what I was talking about
C000194,Brugmansia_10_S01_A,Brugmansia_10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000195,Brugmansia_10_S01_A,Brugmansia_10,A,Brendan,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000196,Brugmansia_10_S01_A,Brugmansia_10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000197,Brugmansia_10_S01_A,Brugmansia_10,A,Brendan,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,True,
C000198,Brugmansia_10_S02_AB,Brugmansia_10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000199,Brugmansia_10_S02_AB,Brugmansia_10,A,Brendan,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000200,Brugmansia_10_S02_AB,Brugmansia_10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000201,Brugmansia_10_S02_AB,Brugmansia_10,B,Noah,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000202,Brugmansia_10_S02_AB,Brugmansia_10,B,Noah,auditory_hallucination_human_unknown_persons,Auditory hallucination | Human | Unknown person(s),Auditory hallucination,Human,Unknown person(s),True,
C000203,Brugmansia_10_S02_AB,Brugmansia_10,B,Noah,amnesia,Amnesia,Amnesia,,,True,
C000204,Brugmansia_10_S03_AB,Brugmansia_10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000205,Brugmansia_10_S03_AB,Brugmansia_10,A,Brendan,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000206,Brugmansia_10_S03_AB,Brugmansia_10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000207,Brugmansia_10_S03_AB,Brugmansia_10,B,Noah,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000208,Brugmansia_10_S03_AB,Brugmansia_10,B,Noah,auditory_hallucination_human_unknown_persons,Auditory hallucination | Human | Unknown person(s),Auditory hallucination,Human,Unknown person(s),True,
C000209,Brugmansia_10_S04_AB,Brugmansia_10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000210,Brugmansia_10_S04_AB,Brugmansia_10,A,Brendan,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000211,Brugmansia_10_S04_AB,Brugmansia_10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000212,Brugmansia_10_S04_AB,Brugmansia_10,B,Noah,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000213,Brugmansia_10_S04_AB,Brugmansia_10,B,Noah,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",True,
C000214,,Brugmansia_10,A,Brendan,arousal_abnormally_low,Arousal | Abnormally low,Arousal,Abnormally low,,False,I started to feel slightly drowsy
C000215,,Brugmansia_10,B,Noah,amnesia,Amnesia,Amnesia,,,False,Keep in mind that these are the only things I remember vividly
C000216,Brugmansia_11_S01_AB,Brugmansia_11,A,Alessandra,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,
C000217,Brugmansia_11_S01_AB,Brugmansia_11,A,Alessandra,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000218,Brugmansia_11_S01_AB,Brugmansia_11,A,Alessandra,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",True,
C000219,Brugmansia_11_S01_AB,Brugmansia_11,A,Alessandra,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
