code_id,scene_id,original_scene_id,trip_id,substance,block,rater,coder_name,item_id,item_path,level_1,level_2,level_3,is_scene_level,scope_normalised,trip_level_multiplicity,excerpt,scene_rater_status,scene_verdict,scene_verdict_flavour,scene_canonical_desc,scene_span_start,scene_span_end
C000091,Brugmansia_04_S12_AB,,Brugmansia_04,brugmansia,01-10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,A spider builds a web across the bottom of his monitor; disappears when looked at,7978,8200
C000092,Brugmansia_04_S12_AB,,Brugmansia_04,brugmansia,01-10,B,Noah,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,True,False,1,,both,CONVERGENT,,A spider builds a web across the bottom of his monitor; disappears when looked at,7978,8200
C000093,Brugmansia_04_S13_AB,,Brugmansia_04,brugmansia,01-10,A,Brendan,auditory_hallucination_animal_other,Auditory hallucination | Animal | Other,Auditory hallucination,Animal,Other,True,False,1,,both,CONVERGENT,,Sinister growl from under his bed,8358,8450
C000094,Brugmansia_04_S13_AB,,Brugmansia_04,brugmansia,01-10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,Sinister growl from under his bed,8358,8450
C000095,Brugmansia_04_S13_AB,,Brugmansia_04,brugmansia,01-10,B,Noah,auditory_hallucination_animal_mammal,Auditory hallucination | Animal | Mammal,Auditory hallucination,Animal,Mammal,True,False,1,,both,CONVERGENT,,Sinister growl from under his bed,8358,8450
C000096,Brugmansia_04_S14_AB,,Brugmansia_04,brugmansia,01-10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,A penny levitates from behind monitor and lands silently on top,8485,8600
C000097,Brugmansia_04_S14_AB,,Brugmansia_04,brugmansia,01-10,A,Brendan,visual_hallucination_artefact_tool_cloth,"Visual hallucination | Artefact | Tool, cloth",Visual hallucination,Artefact,"Tool, cloth",True,False,1,,both,CONVERGENT,,A penny levitates from behind monitor and lands silently on top,8485,8600
C000098,Brugmansia_04_S14_AB,,Brugmansia_04,brugmansia,01-10,A,Brendan,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,A penny levitates from behind monitor and lands silently on top,8485,8600
C000099,Brugmansia_04_S14_AB,,Brugmansia_04,brugmansia,01-10,B,Noah,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,A penny levitates from behind monitor and lands silently on top,8485,8600
C000100,Brugmansia_04_S15_AB,,Brugmansia_04,brugmansia,01-10,A,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Walls appear projected on a moving backdrop; assume pink-red colour,8595,8760
C000101,Brugmansia_04_S15_AB,,Brugmansia_04,brugmansia,01-10,B,Noah,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Walls appear projected on a moving backdrop; assume pink-red colour,8595,8760
C000102,,,Brugmansia_04,brugmansia,01-10,A,Brendan,domain_specific_violation_biological_projection,Domain-specific violation | Biological projection,Domain-specific violation,Biological projection,,False,False,1,Everything is breathing; chest-of-drawers trying to walk away; door breathing heavily,,,,,,
C000103,,,Brugmansia_04,brugmansia,01-10,A,Brendan,domain_specific_violation_psychological_projection,Domain-specific violation | Psychological projection,Domain-specific violation,Psychological projection,,False,False,1,I think my door might be getting mad,,,,,,
C000104,,,Brugmansia_04,brugmansia,01-10,A,Brendan,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,False,False,1,I know this isn't really happening; I know it's only a hallucination; I know it's only in my head,,,,,,
C000105,,,Brugmansia_04,brugmansia,01-10,B,Noah,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,False,False,1,I know it's only a hallucination; I know it's only in my head,,,,,,
C000106,Brugmansia_05_S01_A_RCL,,Brugmansia_05,brugmansia,01-10,A,Brendan,auditory_hallucination_inorganic_entity_other,Auditory hallucination | Inorganic entity | Other,Auditory hallucination,Inorganic entity,Other,True,False,1,,only_A,MISS,,Hears a loud crash near his bed (no apparent source),1651,1720
C000107,,,Brugmansia_05,brugmansia,01-10,A,Brendan,own_body_distortion,Own body distortion,Own body distortion,,,False,False,1,body felt heavy; tried to figure out if took shower,,,,,,
C000108,,,Brugmansia_05,brugmansia,01-10,A,Brendan,amnesia,Amnesia,Amnesia,,,False,False,1,barely remember dvd; last thing I remember; 0 recollection; extremely faint memory; no recollection,,,,,,
C000109,,,Brugmansia_05,brugmansia,01-10,B,Noah,amnesia,Amnesia,Amnesia,,,False,False,1,barely remember dvd; last thing I remember; 0 recollection; no recollection,,,,,,
C000110,Brugmansia_06_S01_A_AMP,,Brugmansia_06,brugmansia,01-10,A,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,only_A,AMBIGUITY,2a,Lights start to appear brighter,527,570
C000111,Brugmansia_06_S02_AB,,Brugmansia_06,brugmansia,01-10,A,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Depth perception gone; eyes cannot focus; retinas hurt despite sunglasses,1374,1480
C000112,Brugmansia_06_S02_AB,,Brugmansia_06,brugmansia,01-10,B,Noah,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Depth perception gone; eyes cannot focus; retinas hurt despite sunglasses,1374,1480
C000113,Brugmansia_06_S03_B_RCL,,Brugmansia_06,brugmansia,01-10,B,Noah,tactile_hallucination_other,Tactile hallucination | Other,Tactile hallucination,Other,,True,False,1,,only_B,AMBIGUITY,2a,Everything touched feels strangely new (tactile),1542,1600
C000114,,Brugmansia_06_S03_B_RCL,Brugmansia_06,brugmansia,01-10,B,Noah,sense_of_surprise_and_unexpectedness,Sense of surprise and unexpectedness,Sense of surprise and unexpectedness,,,False,True,1,,,,,,,
C000115,Brugmansia_06_S04_A_RCL,,Brugmansia_06,brugmansia,01-10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,only_A,MISS,,Water bottle disappears as it gets to his mouth,1641,1770
C000116,Brugmansia_06_S04_A_RCL,,Brugmansia_06,brugmansia,01-10,A,Brendan,visual_hallucination_artefact_other,Visual hallucination | Artefact | Other,Visual hallucination,Artefact,Other,True,False,1,,only_A,MISS,,Water bottle disappears as it gets to his mouth,1641,1770
C000117,Brugmansia_06_S04_A_RCL,,Brugmansia_06,brugmansia,01-10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,only_A,MISS,,Water bottle disappears as it gets to his mouth,1641,1770
C000118,Brugmansia_06_S05_A_RCL,,Brugmansia_06,brugmansia,01-10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,only_A,MISS,,"Friends S and T appear, have conversation; then vanish along with cigarette",1772,2130
C000119,Brugmansia_06_S05_A_RCL,,Brugmansia_06,brugmansia,01-10,A,Brendan,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,only_A,MISS,,"Friends S and T appear, have conversation; then vanish along with cigarette",1772,2130
C000120,Brugmansia_06_S05_A_RCL,,Brugmansia_06,brugmansia,01-10,A,Brendan,visual_hallucination_artefact_other,Visual hallucination | Artefact | Other,Visual hallucination,Artefact,Other,True,False,1,,only_A,MISS,,"Friends S and T appear, have conversation; then vanish along with cigarette",1772,2130
C000121,Brugmansia_06_S05_A_RCL,,Brugmansia_06,brugmansia,01-10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,only_A,MISS,,"Friends S and T appear, have conversation; then vanish along with cigarette",1772,2130
C000122,Brugmansia_06_S06_B_RCL,,Brugmansia_06,brugmansia,01-10,B,Noah,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,only_B,MISS,,Play structure parts flipping him off / smiling / shadow is a cloud dragon,2178,2440
C000123,Brugmansia_06_S07_B_RCL,,Brugmansia_06,brugmansia,01-10,B,Noah,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,only_B,AMBIGUITY,2b,Post-trip inability to read rest of the night,3816,3920
C000124,,,Brugmansia_06,brugmansia,01-10,A,Brendan,out_of_body_experience,Out-of-body-experience,Out-of-body-experience,,,False,False,1,slight dissociation I remember from lower doses,,,,,,
C000125,,,Brugmansia_06,brugmansia,01-10,A,Brendan,domain_specific_violation_biological_projection,Domain-specific violation | Biological projection,Domain-specific violation,Biological projection,,False,False,1,"play structure flipping me off, smiling; inanimate objects giving me the finger",,,,,,
C000126,,,Brugmansia_06,brugmansia,01-10,A,Brendan,amnesia,Amnesia,Amnesia,,,False,False,1,only had bits and pieces of memory,,,,,,
C000127,,,Brugmansia_06,brugmansia,01-10,B,Noah,amnesia,Amnesia,Amnesia,,,False,False,1,only had bits and pieces of memory; forget what I was looking for,,,,,,
C000128,Brugmansia_07_S01_AB,,Brugmansia_07,brugmansia,01-10,A,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Flashes of light / sparkles in vision,437,510
C000129,Brugmansia_07_S01_AB,,Brugmansia_07,brugmansia,01-10,B,Noah,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Flashes of light / sparkles in vision,437,510
C000130,Brugmansia_07_S02_A_RCL,,Brugmansia_07,brugmansia,01-10,A,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,only_A,MISS,,Everything turning to jello visually,810,860
C000131,Brugmansia_07_S03_AB,,Brugmansia_07,brugmansia,01-10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,Giant spider running in circles in living room; hisses when approached,972,1130
C000132,Brugmansia_07_S03_AB,,Brugmansia_07,brugmansia,01-10,A,Brendan,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,True,False,1,,both,CONVERGENT,,Giant spider running in circles in living room; hisses when approached,972,1130
C000133,Brugmansia_07_S03_AB,,Brugmansia_07,brugmansia,01-10,A,Brendan,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,Giant spider running in circles in living room; hisses when approached,972,1130
C000134,Brugmansia_07_S03_AB,,Brugmansia_07,brugmansia,01-10,B,Noah,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,Giant spider running in circles in living room; hisses when approached,972,1130
C000135,Brugmansia_07_S03_AB,,Brugmansia_07,brugmansia,01-10,B,Noah,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,True,False,1,,both,CONVERGENT,,Giant spider running in circles in living room; hisses when approached,972,1130
C000136,Brugmansia_07_S03_AB,,Brugmansia_07,brugmansia,01-10,B,Noah,auditory_hallucination_animal_insect,Auditory hallucination | Animal | Insect,Auditory hallucination,Animal,Insect,True,False,1,,both,CONVERGENT,,Giant spider running in circles in living room; hisses when approached,972,1130
C000137,,,Brugmansia_07,brugmansia,01-10,A,Brendan,sense_of_surprise_and_unexpectedness,Sense of surprise and unexpectedness,Sense of surprise and unexpectedness,,,False,False,1,"The colors of everything fascinated me. Anything I touched, the feel of it seemed so new to me.",,,,,,
C000138,Brugmansia_08_S01_A_RCL,,Brugmansia_08,brugmansia,01-10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,only_A,MISS,,Talking to J then realises J is 30 feet behind; had been conversing with a non-existent companion,843,1180
C000139,Brugmansia_08_S01_A_RCL,,Brugmansia_08,brugmansia,01-10,A,Brendan,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,only_A,MISS,,Talking to J then realises J is 30 feet behind; had been conversing with a non-existent companion,843,1180
C000140,Brugmansia_08_S01_A_RCL,,Brugmansia_08,brugmansia,01-10,A,Brendan,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,only_A,MISS,,Talking to J then realises J is 30 feet behind; had been conversing with a non-existent companion,843,1180
C000141,,Brugmansia_08_S01_A_RCL,Brugmansia_08,brugmansia,01-10,A,Brendan,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,True,2,,,,,,,
C000142,Brugmansia_08_S02_AB,,Brugmansia_08,brugmansia,01-10,A,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,"The moon dips, shoots up, and flies across the sky",1305,1480
C000143,Brugmansia_08_S02_AB,,Brugmansia_08,brugmansia,01-10,A,Brendan,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",True,False,1,,both,CONVERGENT,,"The moon dips, shoots up, and flies across the sky",1305,1480
C000144,Brugmansia_08_S02_AB,,Brugmansia_08,brugmansia,01-10,A,Brendan,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,"The moon dips, shoots up, and flies across the sky",1305,1480
C000145,Brugmansia_08_S02_AB,,Brugmansia_08,brugmansia,01-10,B,Noah,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,"The moon dips, shoots up, and flies across the sky",1305,1480
C000146,Brugmansia_08_S03_AB,,Brugmansia_08,brugmansia,01-10,A,Brendan,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,False,1,,both,CONVERGENT,,Squiggly lines in a square shape in peripheral vision,1724,1830
C000147,Brugmansia_08_S03_AB,,Brugmansia_08,brugmansia,01-10,A,Brendan,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,True,False,1,,both,CONVERGENT,,Squiggly lines in a square shape in peripheral vision,1724,1830
